Date-Time, "Internal Temperature", "Reference Temperature", "External temperature", "User Temperature", "FAN", "RESISTOR", "PID"
2022-03-07 12:25:30, "52,81", "54,00", "27,02", "54,00", "0", "55", "55,62"
2022-03-07 12:25:32, "53,06", "54,00", "27,02", "54,00", "51", "0", "-51,88"
2022-03-07 12:25:34, "53,06", "54,00", "27,02", "54,00", "0", "48", "48,12"
2022-03-07 12:25:35, "53,25", "54,00", "27,03", "54,00", "40", "0", "-32,50"
2022-03-07 12:25:37, "53,44", "54,00", "27,03", "54,00", "40", "0", "-38,12"
2022-03-07 12:25:38, "53,44", "54,00", "27,03", "54,00", "0", "36", "36,88"
2022-03-07 12:25:40, "53,62", "54,00", "27,03", "54,00", "43", "0", "-43,75"
2022-03-07 12:25:42, "53,75", "54,00", "27,03", "54,00", "40", "0", "-22,50"
2022-03-07 12:25:43, "53,75", "54,00", "27,03", "54,00", "0", "27", "27,50"
2022-03-07 12:25:45, "53,88", "54,00", "27,02", "54,00", "40", "0", "-26,25"
2022-03-07 12:25:46, "53,88", "54,00", "27,03", "54,00", "0", "23", "23,75"
2022-03-07 12:25:48, "54,00", "57,00", "27,03", "57,00", "0", "100", "100,00"
2022-03-07 12:25:49, "54,19", "57,00", "27,03", "57,00", "0", "29", "29,38"
2022-03-07 12:25:51, "54,19", "57,00", "27,03", "57,00", "0", "100", "100,00"
2022-03-07 12:25:52, "54,44", "57,00", "27,02", "57,00", "40", "0", "-3,12"
2022-03-07 12:25:54, "54,44", "57,00", "27,02", "57,00", "0", "96", "96,88"
2022-03-07 12:25:56, "54,69", "57,00", "27,03", "57,00", "40", "0", "-10,62"
2022-03-07 12:25:57, "54,94", "57,00", "27,03", "57,00", "40", "0", "-18,12"
2022-03-07 12:25:59, "54,94", "57,00", "27,03", "57,00", "0", "81", "81,88"
2022-03-07 12:26:01, "55,19", "57,00", "27,04", "57,00", "40", "0", "-25,62"
2022-03-07 12:26:02, "55,25", "57,00", "27,03", "57,00", "0", "47", "47,50"
2022-03-07 12:26:04, "55,25", "57,00", "27,04", "57,00", "0", "72", "72,50"
2022-03-07 12:26:05, "55,44", "57,00", "27,04", "57,00", "40", "0", "-8,12"
2022-03-07 12:26:07, "55,44", "57,00", "27,04", "57,00", "0", "66", "66,88"
2022-03-07 12:26:08, "55,69", "57,00", "27,05", "57,00", "40", "0", "-40,62"
2022-03-07 12:26:10, "55,88", "57,00", "27,04", "57,00", "40", "0", "-21,25"
2022-03-07 12:26:11, "55,88", "57,00", "27,04", "57,00", "0", "53", "53,75"
2022-03-07 12:26:13, "56,00", "57,00", "27,05", "57,00", "40", "0", "0,00"
2022-03-07 12:26:15, "56,00", "57,00", "27,04", "57,00", "0", "50", "50,00"
2022-03-07 12:26:16, "56,12", "57,00", "27,04", "57,00", "40", "0", "-3,75"
2022-03-07 12:26:18, "56,19", "57,00", "27,04", "57,00", "0", "19", "19,38"
2022-03-07 12:26:19, "56,19", "57,00", "27,04", "57,00", "0", "44", "44,38"
2022-03-07 12:26:21, "56,25", "57,00", "27,03", "57,00", "0", "17", "17,50"
2022-03-07 12:26:23, "56,25", "57,00", "27,02", "57,00", "0", "42", "42,50"
2022-03-07 12:26:24, "56,12", "57,00", "26,99", "57,00", "0", "96", "96,25"
2022-03-07 12:26:26, "56,19", "57,00", "26,99", "57,00", "0", "19", "19,38"
2022-03-07 12:26:28, "56,19", "57,00", "26,98", "57,00", "0", "44", "44,38"
2022-03-07 12:26:29, "56,19", "57,00", "26,98", "57,00", "0", "44", "44,38"
2022-03-07 12:26:31, "56,25", "57,00", "26,98", "57,00", "0", "17", "17,50"
2022-03-07 12:26:32, "56,25", "57,00", "26,97", "57,00", "0", "42", "42,50"
2022-03-07 12:26:34, "56,19", "57,00", "26,96", "57,00", "0", "69", "69,38"
2022-03-07 12:26:35, "56,19", "57,00", "26,96", "57,00", "0", "44", "44,38"
2022-03-07 12:26:37, "56,19", "57,00", "26,95", "57,00", "0", "44", "44,38"
2022-03-07 12:26:38, "56,50", "57,00", "26,96", "57,00", "90", "0", "-90,00"
2022-03-07 12:26:40, "56,50", "57,00", "26,96", "57,00", "0", "35", "35,00"
2022-03-07 12:26:41, "56,75", "57,00", "26,96", "57,00", "72", "0", "-72,50"
2022-03-07 12:26:43, "56,75", "57,00", "26,96", "57,00", "0", "27", "27,50"
2022-03-07 12:26:45, "56,75", "57,00", "26,97", "57,00", "0", "27", "27,50"
2022-03-07 12:26:46, "56,69", "57,00", "26,97", "57,00", "0", "54", "54,38"
2022-03-07 12:26:48, "56,69", "57,00", "26,97", "57,00", "0", "29", "29,38"
2022-03-07 12:26:50, "56,88", "57,00", "26,97", "57,00", "51", "0", "-51,25"
2022-03-07 12:26:52, "57,12", "57,00", "26,97", "57,00", "83", "0", "-83,78"
2022-03-07 12:26:53, "57,12", "57,00", "26,97", "57,00", "0", "16", "16,20"
2022-03-07 12:26:55, "57,25", "57,00", "26,97", "57,00", "40", "0", "-37,60"
2022-03-07 12:26:56, "57,06", "57,00", "26,98", "57,00", "0", "93", "93,01"
2022-03-07 12:26:58, "57,06", "57,00", "26,98", "57,00", "0", "18", "18,00"
2022-03-07 12:27:00, "57,12", "57,00", "26,98", "57,00", "40", "0", "-8,90"
2022-03-07 12:27:01, "57,12", "61,00", "26,98", "61,00", "0", "100", "100,00"
2022-03-07 12:27:03, "57,38", "61,00", "26,98", "61,00", "0", "28", "28,75"
2022-03-07 12:27:04, "57,56", "61,00", "26,98", "61,00", "0", "48", "48,12"
2022-03-07 12:27:06, "57,56", "61,00", "26,98", "61,00", "0", "100", "100,00"
2022-03-07 12:27:07, "57,81", "61,00", "26,98", "61,00", "0", "15", "15,62"
2022-03-07 12:27:09, "57,81", "61,00", "26,96", "61,00", "0", "100", "100,00"
2022-03-07 12:27:10, "57,62", "61,00", "26,96", "61,00", "0", "100", "100,00"
2022-03-07 12:27:12, "57,56", "61,00", "26,95", "61,00", "0", "100", "100,00"
2022-03-07 12:27:14, "57,56", "61,00", "26,94", "61,00", "0", "100", "100,00"
2022-03-07 12:27:15, "57,50", "61,00", "26,94", "61,00", "0", "100", "100,00"
2022-03-07 12:27:17, "57,50", "61,00", "26,93", "61,00", "0", "100", "100,00"
2022-03-07 12:27:19, "57,38", "61,00", "26,91", "61,00", "0", "100", "100,00"
2022-03-07 12:27:20, "57,50", "61,00", "26,91", "61,00", "0", "75", "75,00"
2022-03-07 12:27:22, "57,50", "61,00", "26,89", "61,00", "0", "100", "100,00"
2022-03-07 12:27:23, "57,75", "61,00", "26,89", "61,00", "0", "17", "17,50"
2022-03-07 12:27:25, "58,06", "61,00", "26,89", "61,00", "40", "0", "-16,88"
2022-03-07 12:27:26, "58,06", "61,00", "26,89", "61,00", "0", "100", "100,00"
2022-03-07 12:27:28, "58,44", "61,00", "26,89", "61,00", "53", "0", "-53,12"
2022-03-07 12:27:30, "58,44", "61,00", "26,88", "61,00", "0", "96", "96,88"
2022-03-07 12:27:31, "58,88", "61,00", "26,88", "61,00", "91", "0", "-91,25"
2022-03-07 12:27:33, "59,19", "61,00", "26,89", "61,00", "50", "0", "-50,62"
2022-03-07 12:27:34, "59,19", "61,00", "26,88", "61,00", "0", "74", "74,38"
2022-03-07 12:27:36, "59,25", "61,00", "26,88", "61,00", "0", "47", "47,50"
2022-03-07 12:27:38, "59,25", "61,00", "26,88", "61,00", "0", "72", "72,50"
2022-03-07 12:27:39, "59,44", "61,00", "26,88", "61,00", "40", "0", "-8,12"
2022-03-07 12:27:41, "59,81", "61,00", "26,89", "61,00", "94", "0", "-94,38"
2022-03-07 12:27:43, "59,81", "61,00", "26,87", "61,00", "0", "55", "55,62"
2022-03-07 12:27:44, "60,19", "61,00", "26,88", "61,00", "100", "0", "-100,00"
2022-03-07 12:27:46, "60,12", "61,00", "26,87", "61,00", "0", "71", "71,25"
2022-03-07 12:27:47, "60,12", "61,00", "26,88", "61,00", "0", "46", "46,25"
2022-03-07 12:27:49, "59,94", "61,00", "26,88", "61,00", "0", "100", "100,00"
2022-03-07 12:27:50, "59,94", "61,00", "26,88", "61,00", "0", "51", "51,88"
2022-03-07 12:27:52, "60,31", "61,00", "26,88", "61,00", "100", "0", "-100,00"
2022-03-07 12:27:53, "60,62", "61,00", "26,88", "61,00", "93", "0", "-93,75"
2022-03-07 12:27:55, "60,62", "61,00", "26,88", "61,00", "0", "31", "31,25"
2022-03-07 12:27:56, "60,56", "61,00", "26,88", "61,00", "0", "58", "58,12"
2022-03-07 12:27:58, "60,56", "61,00", "26,89", "61,00", "0", "33", "33,12"
2022-03-07 12:28:00, "60,50", "61,00", "26,89", "61,00", "0", "60", "60,00"
2022-03-07 12:28:01, "60,81", "61,00", "26,88", "61,00", "99", "0", "-99,38"
2022-03-07 12:28:03, "60,81", "61,00", "26,89", "61,00", "0", "25", "25,62"
2022-03-07 12:28:05, "61,19", "61,00", "26,89", "61,00", "100", "0", "-100,00"
2022-03-07 12:28:06, "61,12", "61,00", "26,89", "61,00", "0", "41", "41,19"
2022-03-07 12:28:08, "61,12", "61,00", "26,90", "61,00", "0", "16", "16,16"
2022-03-07 12:28:09, "60,94", "61,00", "26,90", "61,00", "0", "96", "96,80"
2022-03-07 12:28:11, "60,94", "61,00", "26,90", "61,00", "0", "21", "21,81"
2022-03-07 12:28:12, "61,19", "61,00", "26,90", "61,00", "85", "0", "-85,72"
2022-03-07 12:28:14, "61,31", "63,00", "26,90", "63,00", "0", "100", "100,00"
2022-03-07 12:28:15, "61,31", "63,00", "26,91", "63,00", "0", "70", "70,62"
2022-03-07 12:28:17, "61,31", "63,00", "26,90", "63,00", "0", "70", "70,62"
2022-03-07 12:28:19, "61,31", "63,00", "26,90", "63,00", "0", "70", "70,62"
2022-03-07 12:28:20, "61,62", "63,00", "26,90", "63,00", "63", "0", "-63,75"
2022-03-07 12:28:22, "61,94", "63,00", "26,89", "63,00", "73", "0", "-73,12"
2022-03-07 12:28:23, "61,94", "63,00", "26,90", "63,00", "0", "51", "51,88"
2022-03-07 12:28:25, "61,94", "63,00", "26,89", "63,00", "0", "51", "51,88"
2022-03-07 12:28:27, "61,94", "63,00", "26,90", "63,00", "0", "51", "51,88"
2022-03-07 12:28:28, "61,94", "63,00", "26,90", "63,00", "0", "51", "51,88"
2022-03-07 12:28:30, "62,25", "63,00", "26,90", "63,00", "82", "0", "-82,50"
2022-03-07 12:28:31, "62,25", "63,00", "26,89", "63,00", "0", "42", "42,50"
2022-03-07 12:28:33, "62,50", "63,00", "26,88", "63,00", "65", "0", "-65,00"
2022-03-07 12:28:35, "62,50", "63,00", "26,88", "63,00", "0", "35", "35,00"
2022-03-07 12:28:36, "62,50", "63,00", "26,89", "63,00", "0", "35", "35,00"
2022-03-07 12:28:38, "62,44", "63,00", "26,89", "63,00", "0", "61", "61,88"
2022-03-07 12:28:39, "62,44", "63,00", "26,88", "63,00", "0", "36", "36,88"
2022-03-07 12:28:41, "62,69", "63,00", "26,88", "63,00", "70", "0", "-70,62"
2022-03-07 12:28:42, "62,88", "63,00", "26,88", "63,00", "51", "0", "-51,25"
2022-03-07 12:28:44, "62,88", "63,00", "26,88", "63,00", "0", "23", "23,75"
2022-03-07 12:28:45, "62,94", "63,00", "26,87", "63,00", "40", "0", "-3,12"
2022-03-07 12:28:47, "62,94", "63,00", "26,84", "63,00", "0", "21", "21,88"
2022-03-07 12:28:49, "62,94", "63,00", "26,85", "63,00", "0", "21", "21,88"
2022-03-07 12:28:50, "63,00", "63,00", "26,85", "63,00", "40", "0", "-5,00"
2022-03-07 12:28:52, "63,00", "63,00", "26,83", "63,00", "0", "20", "20,00"
2022-03-07 12:28:53, "62,88", "63,00", "26,83", "63,00", "0", "73", "73,75"
